age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
60,3,10,0,0,0,0,40,38,0
37,3,13,2,3,3411,0,47,38,0
44,0,9,4,2,0,0,40,38,0
19,5,10,4,7,0,0,25,38,0
59,3,14,2,2,0,0,35,29,0
50,3,9,2,7,0,0,40,38,0
35,0,13,2,2,0,0,40,38,1
46,0,10,0,6,0,0,40,38,0
18,3,10,4,11,0,0,35,38,0
32,3,3,2,6,0,0,40,25,0
32,3,11,0,7,0,0,40,38,0
39,3,9,2,2,0,0,40,38,1
25,3,9,4,2,0,0,40,38,0
30,3,14,2,3,15024,0,60,38,1
37,3,13,2,12,0,1977,40,38,1
38,4,10,2,3,0,0,80,38,1
36,3,12,0,7,0,0,37,38,0
56,3,10,2,11,0,0,40,38,1
35,0,13,6,0,0,0,40,38,1
56,3,9,0,0,0,0,41,38,0
17,3,6,4,7,0,0,14,38,0
46,3,14,2,3,0,1977,45,38,1
56,3,9,0,0,0,0,40,38,0
61,6,8,2,2,0,0,40,38,0
25,3,10,2,11,0,0,43,38,0
27,3,9,4,6,0,0,40,38,0
50,5,9,2,4,0,0,30,38,0
33,5,11,2,4,0,0,62,38,0
33,3,11,2,2,7298,0,40,38,1
38,3,10,4,4,0,0,60,38,0
51,3,7,2,6,0,0,40,38,0
27,3,12,4,11,0,0,42,38,0
49,1,14,6,9,0,0,16,38,0
26,3,9,5,6,0,0,40,38,0
42,3,14,2,3,0,0,60,38,1
37,3,13,4,6,0,1719,32,38,0
38,3,10,4,0,0,0,40,38,0
48,3,9,2,7,0,0,40,25,1
41,3,13,0,12,7430,0,45,41,1
33,3,9,2,3,4386,0,60,38,0
30,3,9,4,7,0,0,40,20,0
25,6,13,4,9,0,0,50,38,0
50,3,13,2,11,0,0,40,38,1
54,4,9,2,3,0,0,36,38,1
37,3,7,0,2,0,0,40,38,0
59,5,13,2,11,15024,0,55,38,1
17,3,6,4,11,0,0,24,38,0
65,8,7,2,14,1797,0,40,38,0
56,5,9,6,0,99999,0,40,38,1
57,3,9,0,7,0,0,38,38,0
33,3,6,4,7,0,0,20,38,0
41,5,14,2,2,0,0,65,38,0
45,3,13,6,7,0,0,40,29,0
50,3,9,2,11,0,0,48,38,0
18,3,9,4,11,0,0,25,38,0
19,3,10,4,0,0,0,20,38,0
26,3,10,2,9,0,0,40,38,0
61,8,12,2,14,0,0,2,38,1
67,8,7,2,14,0,0,40,38,0
41,3,10,2,9,0,0,40,38,1
29,3,9,4,2,0,0,50,38,0
27,3,10,4,2,0,0,40,38,0
35,3,9,0,0,0,0,38,38,0
37,3,13,4,2,0,0,90,38,1
22,3,7,4,0,0,0,40,38,0
25,3,6,4,8,0,0,24,38,0
26,3,9,2,11,0,0,50,38,0
27,1,9,0,10,0,0,40,38,0
26,3,13,4,0,6849,0,65,38,0
51,3,9,2,2,0,0,40,38,0
45,3,9,2,3,0,0,40,38,1
60,3,9,2,11,0,0,40,38,0
35,3,10,2,3,0,0,55,38,1
24,3,9,4,6,0,0,40,38,0
40,1,9,0,2,0,0,40,32,0
69,8,9,6,14,0,0,20,38,0
44,3,13,2,9,0,1977,50,38,1
65,3,9,0,3,1848,0,50,38,0
52,4,10,2,0,0,0,40,38,1
38,3,9,5,2,0,0,35,38,0
18,3,7,4,11,0,0,49,38,0
24,3,11,4,6,0,0,40,38,0
52,3,10,2,3,0,0,60,38,0
21,3,9,4,6,0,0,44,38,0
67,5,16,2,11,20051,0,40,38,1
64,5,10,6,2,0,0,8,38,0
25,3,10,4,3,0,0,40,38,0
34,0,14,2,0,0,0,50,38,1
39,5,9,2,4,0,0,50,38,0
26,3,9,4,5,0,0,52,38,0
19,3,6,4,4,0,0,25,38,0
35,3,9,2,3,0,0,50,38,1
26,3,14,4,9,0,0,40,38,0
38,3,9,5,7,0,0,35,38,0
45,3,10,2,6,0,0,65,38,0
18,3,7,4,7,0,0,28,38,0
51,3,10,0,0,0,0,63,38,0
36,3,9,5,7,0,0,28,38,0
18,3,10,4,7,0,0,16,41,0
37,1,11,4,10,4650,0,40,38,0
37,3,13,2,3,0,0,60,38,1
39,0,9,2,0,0,0,40,38,1
21,3,10,4,7,0,0,40,38,0
46,6,16,2,9,7688,0,45,38,1
33,3,9,5,11,0,0,35,38,0
23,3,13,4,0,0,0,40,38,0
52,5,9,0,11,0,0,40,38,0
28,3,9,4,0,0,0,40,38,0
23,6,10,4,9,0,0,40,38,0
48,4,10,2,3,0,0,40,38,1
17,3,7,4,11,0,0,20,38,0
22,5,10,4,9,0,0,3,38,0
26,3,9,4,0,0,0,80,41,1
40,3,9,2,2,0,0,40,38,0
90,3,6,2,3,0,0,40,38,0
28,3,9,0,11,0,0,40,38,0
44,3,9,2,13,0,0,40,38,0
29,3,13,2,7,7298,0,42,38,1
45,3,11,2,3,0,1977,50,38,1
43,3,9,2,6,0,0,40,10,1
17,8,6,4,14,0,0,8,38,0
49,0,13,2,3,0,0,40,38,1
27,3,13,4,12,0,0,50,38,0
60,5,9,0,2,0,0,40,38,0
33,3,9,2,6,0,0,40,3,0
53,5,6,2,2,0,0,50,38,1
19,3,10,4,11,0,0,40,38,0
28,5,9,0,4,0,0,40,38,0
22,3,12,4,5,0,0,20,38,0
48,5,9,2,13,0,0,60,38,0
76,8,6,2,14,1173,0,40,38,0
19,3,10,4,7,0,0,25,38,0
28,3,11,2,7,3137,0,40,38,0
58,3,10,2,11,0,0,40,38,0
19,5,10,4,2,0,0,25,38,0
37,8,9,0,14,0,0,42,41,0
22,3,10,4,2,0,0,40,38,0
52,5,15,2,9,0,0,50,38,1
31,3,13,2,6,0,0,50,38,0
50,5,16,2,9,3781,0,40,38,0
62,3,9,6,2,0,0,40,38,0
26,3,13,4,9,0,0,50,38,0
64,6,9,6,0,0,0,24,38,0
38,3,10,2,2,0,0,40,38,0
44,3,15,2,9,15024,0,80,38,1
28,5,9,0,3,0,0,40,38,0
19,3,9,4,7,0,0,52,38,0
39,3,9,4,6,0,0,10,38,0
50,3,6,2,2,0,0,40,38,1
39,4,14,2,9,0,0,40,38,1
36,3,13,4,12,0,0,40,38,0
39,3,11,2,5,0,0,49,38,0
51,4,12,4,11,0,0,25,38,0
28,3,9,4,7,0,0,32,38,0
57,5,15,2,9,0,0,30,38,1
40,1,15,5,9,0,0,40,38,0
27,3,10,0,11,0,0,40,28,0
32,3,10,4,11,0,1876,60,38,0
49,6,9,0,3,0,0,44,38,0
34,5,6,4,7,0,0,40,38,0
24,3,9,4,6,0,0,40,38,0
54,3,4,0,6,0,0,40,12,0
52,3,8,2,2,0,0,45,38,0
43,3,7,2,5,0,0,25,38,0
84,8,3,6,14,0,0,15,38,0
79,8,12,2,14,0,0,2,38,1
35,3,10,2,6,0,0,46,38,0
56,3,9,0,13,0,0,30,38,0
30,3,9,4,2,0,0,40,38,0
54,3,9,6,7,0,0,40,38,0
35,3,13,4,11,0,0,50,38,0
32,3,10,4,0,0,0,40,38,0
44,4,13,2,3,0,0,60,38,1
32,3,9,1,7,0,0,10,38,0
60,3,8,2,0,0,0,40,38,0
40,3,10,0,7,0,0,45,38,0
50,3,4,2,6,0,0,40,38,0
58,3,5,2,5,0,0,50,38,1
41,3,9,2,2,0,0,45,38,1
28,3,9,2,11,0,0,40,38,1
53,3,9,4,0,0,0,35,38,0
71,8,10,2,14,6514,0,40,38,1
17,8,5,4,14,0,0,25,25,0
45,3,9,0,11,0,0,40,38,0
23,3,9,4,5,0,0,30,38,0
25,3,10,2,11,0,0,50,38,0
40,5,10,4,2,0,0,35,38,1
28,3,13,4,3,0,0,60,38,0
27,3,8,4,13,0,0,40,38,0
19,1,10,4,0,0,0,15,38,0
24,3,9,4,5,0,0,25,38,0
38,3,13,5,9,0,0,40,38,0
24,6,14,4,0,0,0,40,38,0
18,3,7,4,7,0,0,7,38,0
58,3,9,0,3,0,0,40,38,0
35,3,14,4,9,0,0,44,38,1
43,3,5,4,6,0,0,20,38,0
45,3,9,2,6,3137,0,35,38,0
24,3,9,2,11,0,0,40,25,0
63,3,5,2,4,0,0,40,38,0
40,3,5,2,6,0,0,40,25,0
21,3,13,4,7,0,0,20,38,0
20,6,10,2,7,0,0,40,38,0
42,3,9,2,6,7298,0,40,38,1
49,8,10,2,14,0,0,20,38,1
47,0,9,2,2,0,0,40,38,0
48,4,9,2,2,0,0,36,38,0
61,3,4,2,13,0,1651,40,38,0
23,8,12,2,14,0,0,40,7,0
35,6,13,2,3,0,0,40,38,1
46,3,10,2,4,0,0,20,38,0
18,3,8,4,7,0,0,25,38,0
28,5,13,4,9,0,0,50,38,1
62,8,13,2,14,0,0,4,38,0
20,3,9,4,7,0,0,20,38,0
28,3,9,2,13,0,0,40,38,0
57,3,9,2,11,0,0,40,38,0
56,3,4,2,2,0,0,40,38,0
33,3,9,2,2,0,0,40,38,0
19,3,9,4,5,0,0,40,38,0
29,3,9,2,6,0,0,40,38,0
30,3,10,4,2,0,0,55,6,0
53,1,13,0,9,0,0,57,38,0
25,3,2,4,8,0,0,40,12,0
44,6,9,2,10,0,0,38,38,0
22,3,10,2,5,0,0,28,38,0
40,3,9,0,2,0,0,40,38,0
25,3,11,4,0,0,0,40,41,0
30,5,4,2,4,0,0,40,25,0
51,3,11,0,0,0,0,38,38,0
17,3,7,4,8,0,0,24,38,0
46,1,13,2,10,0,0,40,38,1
50,6,10,2,0,0,0,40,38,1
34,3,10,4,3,0,0,50,38,0
42,8,14,2,14,0,0,50,38,0
41,0,13,2,0,0,0,40,38,0
32,3,13,4,7,0,0,40,38,0
32,3,9,2,6,0,0,40,38,0
47,3,10,2,9,0,0,70,38,0
50,3,10,2,11,0,0,40,38,0
77,3,4,6,8,0,0,23,38,0
33,3,9,0,3,0,0,40,38,0
47,4,9,2,6,0,0,48,38,0
64,3,7,2,13,0,0,40,38,0
34,3,9,2,3,0,0,50,38,0
34,1,9,4,9,0,0,35,38,0
67,1,14,4,3,15831,0,72,38,1
37,1,9,4,7,0,0,40,38,0
34,3,13,2,9,0,0,40,38,1
22,8,10,4,14,0,0,29,38,0
50,5,16,0,11,0,0,64,38,0
60,3,13,2,3,0,0,45,38,1
46,1,13,0,9,0,0,43,38,0
44,3,13,2,2,7298,0,40,38,1
43,3,9,2,11,0,0,44,30,0
48,3,14,2,9,0,0,40,7,1
36,3,9,4,0,2907,0,40,26,0
48,3,10,4,0,0,0,43,38,0
37,3,10,2,0,0,0,40,38,0
51,3,14,2,11,0,0,40,38,1
52,3,14,2,9,0,0,45,38,1
27,3,3,4,11,0,0,20,39,0
43,1,14,2,3,0,0,40,38,1
23,3,9,4,7,0,0,25,38,0
66,3,12,2,6,5556,0,40,40,1
37,5,6,2,7,2635,0,40,38,0
35,3,10,4,0,0,0,40,38,0
42,1,13,2,9,5178,0,40,38,1
49,3,6,4,7,0,0,38,28,0
51,1,13,2,9,0,0,40,38,1
71,0,9,6,3,0,0,9,38,0
50,1,14,2,9,0,1902,40,38,1
63,3,9,6,0,0,0,40,38,0
41,6,14,4,9,0,0,35,38,0
24,6,10,4,6,0,0,40,38,0
41,1,10,0,7,0,0,45,38,0
33,1,12,2,0,0,0,40,38,0
42,1,10,2,2,0,0,40,38,0
23,3,13,4,11,0,0,40,38,0
49,3,11,0,9,0,0,38,38,0
28,5,8,2,2,0,0,40,38,0
31,3,3,2,5,0,0,56,25,0
28,3,13,4,0,0,0,35,38,0
37,3,7,2,2,0,0,25,38,0
19,3,10,4,3,0,0,40,38,0
51,1,13,2,9,0,0,26,38,0
25,3,11,2,11,0,0,41,38,0
49,4,9,2,3,0,0,50,38,0
47,3,9,0,11,0,0,45,38,0
48,1,9,2,7,0,0,40,38,0
41,1,9,0,0,0,0,40,38,0
32,3,9,0,0,0,0,40,38,0
26,8,9,4,14,0,0,16,38,0
46,3,9,2,5,0,0,40,38,0
17,3,6,4,11,0,0,20,38,0
34,3,7,0,5,0,0,43,38,0
44,3,9,4,0,0,0,30,38,0
23,3,12,4,7,0,0,20,38,0
35,3,10,4,9,4650,0,20,38,0
30,3,13,4,13,4865,0,40,38,0
65,8,10,2,14,0,0,20,38,0
34,3,13,2,11,0,0,45,22,0
34,0,15,2,9,0,0,40,38,1
39,3,11,2,0,0,0,40,38,0
28,3,11,2,0,2407,0,40,38,0
53,1,14,2,3,7688,0,70,38,1
34,3,7,4,13,0,0,40,38,0
21,3,9,4,2,0,0,40,38,0
53,3,4,2,4,0,0,45,38,0
54,5,14,0,9,0,0,50,38,1
32,3,10,0,11,0,0,40,38,0
39,6,13,4,9,0,0,35,38,0
39,3,10,0,6,0,0,40,38,0
29,3,9,2,3,0,0,40,10,0
29,3,9,0,9,0,0,40,38,0
43,3,9,2,2,0,0,42,38,1
20,8,10,4,14,0,0,15,38,0
39,3,14,2,0,0,0,40,38,0
45,3,10,0,3,0,0,40,38,0
36,3,10,2,6,0,0,40,38,0
71,8,11,6,14,0,0,40,38,0
62,8,9,2,14,0,0,40,38,0
43,1,10,0,0,594,0,20,25,0
31,3,9,4,11,0,0,58,38,0
39,3,9,2,3,0,0,60,38,1
32,3,13,2,9,0,1902,32,38,1
45,1,9,2,2,0,0,40,38,1
19,3,9,4,5,0,0,50,38,0
43,3,10,2,9,0,0,48,38,1
32,3,11,2,13,0,0,40,38,0
43,5,13,4,11,0,0,60,38,0
34,3,13,2,0,0,0,27,38,0
66,4,10,2,9,0,0,40,38,0
37,3,11,2,2,0,1887,40,38,1
46,4,12,2,3,0,0,40,38,0
23,3,13,4,9,0,0,40,38,0
41,3,13,4,9,0,0,40,38,1
63,3,9,2,5,0,0,40,41,0
55,3,9,2,5,3103,0,40,38,1
35,5,15,2,9,0,0,50,38,1
28,3,5,4,2,0,0,50,41,1
37,3,13,2,9,0,0,55,38,1
63,8,9,2,14,0,0,20,38,0
43,3,13,2,9,0,0,42,38,1
30,5,11,4,2,0,0,60,38,0
36,1,14,2,9,0,0,60,38,1
54,3,13,2,11,0,0,40,38,1
36,0,13,2,0,0,0,50,38,1
78,4,13,2,3,0,2392,40,38,1
77,3,13,2,3,0,0,50,38,1
28,3,9,3,7,0,0,40,29,0
39,5,9,2,2,0,0,72,38,1
37,3,13,5,12,0,0,40,29,0
34,3,11,2,9,7298,0,45,38,1
22,1,13,4,9,0,0,35,38,0
54,3,13,4,7,0,0,50,38,0
21,3,10,4,11,0,0,20,38,0
36,3,6,2,2,0,0,40,38,0
62,5,9,6,0,0,0,30,38,0
40,3,10,2,11,0,0,40,38,1
47,5,10,0,9,0,0,40,38,0
38,3,13,2,11,0,0,70,38,1
28,3,3,4,2,0,0,40,3,0
46,3,13,0,9,0,0,40,38,0
22,3,10,2,7,0,0,35,38,0
37,3,9,0,11,0,0,25,1,0
69,3,6,5,6,0,0,28,28,0
43,3,13,2,3,0,0,50,38,1
53,3,13,4,7,0,0,21,23,1
20,3,9,4,11,0,0,35,38,0
22,3,13,4,9,0,0,50,38,0
48,3,5,2,2,0,0,44,38,0
40,0,14,2,9,0,0,40,38,1
68,8,10,2,14,0,0,20,38,0
39,3,10,0,7,0,1721,55,38,0
57,3,9,2,12,0,1887,40,37,1
23,3,6,4,7,0,0,60,25,0
25,1,13,2,9,0,0,38,38,1
22,3,9,4,9,0,0,40,38,0
23,3,8,4,8,0,0,30,38,0
41,1,13,2,9,0,0,45,38,1
25,3,10,4,6,0,0,25,38,0
58,3,10,2,11,0,0,40,38,0
33,3,9,0,11,0,0,45,23,0
28,3,14,2,9,0,0,48,38,0
19,3,7,4,6,0,0,25,38,0
44,3,10,0,0,0,0,40,38,0
68,3,1,4,6,0,0,10,38,0
33,6,9,2,2,0,0,40,38,1
24,3,9,0,3,0,0,40,38,0
44,5,9,2,4,0,0,50,38,0
38,3,13,2,3,7688,0,40,38,1
31,3,9,5,2,0,0,40,25,0
29,3,9,0,0,0,0,40,38,0
65,3,5,6,11,0,0,40,38,0
55,3,9,6,0,0,0,40,38,0
49,3,9,2,3,0,0,40,38,0
27,3,9,4,6,0,0,40,38,0
41,3,9,0,11,0,0,30,38,0
33,5,10,2,2,0,0,50,38,1
22,5,9,4,4,0,0,40,38,0
41,3,9,2,9,0,1902,40,38,1
66,3,9,2,7,0,0,4,38,0
38,3,10,0,11,0,0,60,38,0
43,3,9,2,6,0,0,42,38,1
40,1,10,2,5,0,0,40,25,0
32,3,10,2,11,0,0,40,38,1
30,3,9,4,11,0,0,35,25,0
35,3,13,2,0,0,0,40,38,0
41,3,14,2,9,15024,0,50,38,1
33,1,13,4,9,0,0,60,38,0
36,3,13,2,3,0,0,55,38,1
33,5,13,2,9,0,0,60,38,0
53,3,9,2,3,0,0,60,38,1
27,3,13,4,11,0,0,45,38,0
22,3,13,4,5,0,0,15,38,0
26,3,9,2,11,0,0,36,38,0
64,3,9,2,11,0,0,21,38,0
48,3,10,0,0,0,0,45,38,0
23,3,9,4,0,0,0,40,38,0
26,3,10,4,11,0,0,40,41,0
35,5,13,2,9,0,0,40,38,0
46,3,10,2,11,0,0,40,38,1
65,5,10,6,3,0,0,45,38,0
53,3,9,6,6,6849,0,40,38,0
18,3,3,4,7,0,0,54,25,0
34,5,15,2,9,0,0,55,38,1
28,3,9,4,6,0,0,40,12,0
37,3,13,2,3,0,0,60,38,1
61,8,13,2,14,0,0,10,38,0
59,3,13,2,9,5013,0,40,38,0
32,3,14,4,3,13550,0,60,38,1
31,3,13,2,9,0,0,35,38,0
25,1,13,4,9,0,0,40,38,0
81,3,2,2,9,0,0,15,30,0
47,3,9,5,7,0,0,35,38,0
39,3,9,2,2,0,0,40,38,0
37,3,10,2,7,0,0,30,38,0
44,3,9,2,6,0,0,45,38,1
37,3,12,2,2,0,0,45,38,0
41,3,10,2,0,0,0,50,38,1
27,8,3,2,14,0,0,40,25,0
55,3,10,2,9,0,0,40,30,1
60,3,13,2,11,0,0,40,38,1
22,3,12,4,5,0,0,36,41,0
23,3,13,4,11,0,0,25,38,0
19,3,9,4,6,0,0,60,38,0
45,3,10,2,6,0,0,44,38,1
36,3,9,5,7,0,0,30,38,0
46,3,13,2,9,0,0,40,38,1
48,3,7,2,6,0,0,40,38,0
39,5,9,2,7,0,0,50,38,0
29,3,13,2,13,0,0,20,38,0
39,3,9,0,0,0,0,40,38,0
26,3,9,4,3,0,0,40,25,0
37,3,12,0,9,0,0,25,38,0
49,3,10,2,0,0,0,40,38,1
27,3,13,4,11,0,0,40,38,0
28,3,6,4,5,0,0,40,25,0
35,3,10,0,11,0,0,30,38,0
54,8,9,2,14,2635,0,40,38,0
17,3,6,4,7,0,0,40,38,0
18,3,9,4,5,0,0,40,38,0
33,3,10,4,0,0,0,38,38,0
33,3,12,2,11,0,0,60,38,0
51,3,10,2,0,0,0,35,38,0
49,3,9,4,0,0,0,40,38,0
49,4,10,0,3,0,2339,50,38,0
41,3,10,2,11,0,0,35,38,1
64,3,2,0,8,0,0,12,38,0
40,3,10,2,9,0,0,40,38,1
49,0,9,6,0,0,0,40,38,0
23,3,13,4,9,0,0,40,38,0
34,3,10,0,0,0,0,40,38,0
38,3,7,2,2,5178,0,40,38,1
47,5,10,2,4,0,0,86,38,0
30,3,9,4,0,0,1974,40,38,0
36,3,12,2,0,0,0,40,38,1
23,1,13,4,9,0,0,40,38,0
47,5,10,2,3,0,0,80,38,0
61,3,9,0,0,0,0,40,1,0
47,5,13,2,11,0,0,40,38,0
56,3,13,2,9,0,0,40,38,1
20,3,8,4,11,0,0,55,38,0
33,3,9,2,6,0,0,46,38,1
36,5,9,2,4,0,0,50,38,1
38,8,9,2,14,0,0,35,38,0
34,1,10,2,10,0,0,40,38,1
56,3,9,2,13,0,0,50,38,0
32,3,11,4,3,0,0,23,38,0
26,3,12,2,6,5178,0,40,38,1
49,3,13,4,3,0,0,40,38,1
71,3,9,2,10,0,0,40,38,1
19,3,10,4,7,0,0,15,38,0
20,3,10,4,12,0,0,40,38,0
42,3,9,0,0,0,0,35,38,0
51,3,10,2,3,0,0,20,38,1
38,3,10,3,9,0,0,40,38,0
38,3,6,2,6,0,0,40,38,1
35,5,13,0,3,0,0,25,38,0
24,1,13,2,9,0,0,40,38,0
40,3,9,0,0,0,0,40,38,0
21,3,9,4,5,0,0,35,38,0
49,3,9,0,13,0,0,40,38,0
18,8,10,4,14,0,0,24,38,0
54,3,9,2,3,0,1902,55,38,1
52,3,13,3,3,0,0,42,38,0
27,3,13,4,9,0,0,60,38,0
20,3,9,4,6,0,0,40,38,0
38,8,14,2,14,15024,0,2,38,1
31,3,10,0,6,0,0,40,38,0
25,3,9,4,0,0,0,40,38,0
19,0,10,4,5,0,0,20,8,0
33,3,10,2,2,0,0,50,38,0
23,3,13,4,7,0,0,40,38,0
34,3,14,0,9,0,0,40,38,0
42,3,13,0,9,0,653,50,38,1
37,1,14,0,3,0,0,40,38,0
25,3,13,4,3,0,0,40,38,0
40,3,11,2,2,0,0,40,38,0
33,5,13,4,11,0,0,40,38,0
31,3,10,4,0,0,0,40,38,0
32,4,13,2,11,0,0,45,38,0
63,8,13,2,14,0,0,8,38,1
54,4,13,2,11,0,0,70,38,1
32,5,9,2,2,0,0,44,38,0
29,1,9,2,13,0,0,40,38,0
26,1,10,2,9,0,0,40,38,0
39,5,10,2,4,0,0,60,38,0
57,3,13,2,9,3103,0,50,38,1
54,3,10,2,4,0,0,40,38,0
57,3,6,2,6,0,0,40,38,0
23,0,13,4,9,0,0,40,38,0
27,5,10,2,3,0,0,45,38,1
42,3,13,4,3,0,0,55,38,1
31,3,6,2,2,0,0,40,38,0
49,1,14,0,9,0,0,60,38,0
50,3,9,2,2,0,0,40,38,0
46,1,9,0,0,0,0,30,38,0
37,3,9,0,11,0,0,60,38,0
26,3,9,2,2,0,0,40,38,0
27,3,13,0,0,0,0,35,38,0
24,3,10,4,3,0,0,25,38,0
24,4,9,4,2,0,0,40,38,0
29,3,9,0,11,0,0,34,38,0
47,3,13,2,9,0,0,50,38,1
33,5,10,2,11,0,1740,50,38,0
26,3,12,0,9,0,0,45,38,0
20,3,10,4,2,0,0,40,38,0
25,3,11,2,9,0,1887,40,38,1
57,6,13,0,0,2174,0,37,38,0
36,3,9,2,13,0,0,50,38,0
25,3,14,2,3,0,0,40,38,0
46,3,13,2,6,0,0,40,10,1
39,3,9,2,0,4508,0,24,38,0
29,3,10,2,2,0,0,40,38,1
18,3,7,4,3,0,0,20,38,0
46,3,11,2,12,0,0,40,38,0
61,3,13,2,11,0,0,50,38,1
41,3,9,6,11,0,0,40,38,0
50,3,10,0,6,0,0,40,38,0
53,3,13,2,3,99999,0,50,18,1
36,1,13,4,10,0,0,60,38,0
38,3,10,4,0,0,0,40,38,0
75,5,9,2,11,0,0,35,38,0
26,3,11,2,0,0,0,40,38,1
44,3,13,2,3,0,0,40,38,1
25,3,9,4,0,0,0,40,38,0
31,3,10,4,11,0,0,40,38,0
49,3,8,4,13,0,0,35,38,0
34,3,9,2,6,0,0,48,38,0
31,5,9,2,9,0,0,40,3,0
47,5,10,0,2,0,0,40,38,0
38,3,13,2,3,7298,0,50,38,1
18,3,9,4,2,0,0,20,38,0
47,3,5,0,7,0,1719,30,38,0
42,3,9,4,2,0,0,40,38,0
29,3,13,4,11,0,0,40,38,0
38,1,10,0,10,0,0,75,38,0
22,3,10,4,11,0,0,20,38,0
32,3,9,4,2,0,0,40,38,0
20,3,10,4,0,0,0,48,38,0
41,3,15,2,11,0,0,50,38,0
46,3,9,2,13,0,0,46,38,1
44,3,9,2,0,0,0,38,38,0
35,3,13,4,0,0,0,40,38,0
18,8,10,4,14,0,0,25,38,0
60,3,9,2,2,15024,0,40,38,1
36,1,5,2,2,0,0,25,38,0
30,3,10,4,2,0,0,40,38,0
40,6,16,2,9,0,0,50,38,1
21,3,10,4,0,2176,0,20,38,0
25,3,13,4,9,0,0,40,38,0
56,6,14,0,9,0,1669,40,38,0
42,3,10,2,3,99999,0,55,38,1
26,3,4,4,5,0,0,40,12,0
66,4,9,2,0,0,0,40,38,1
48,3,4,2,2,0,0,32,5,0
35,3,10,4,11,0,0,50,38,0
41,3,14,2,9,0,0,45,38,1
19,3,10,4,11,0,0,20,38,0
55,5,9,2,11,0,0,40,38,0
42,5,13,2,2,15024,0,60,38,1
45,3,10,0,13,0,0,50,38,0
29,3,13,4,5,0,0,40,38,0
42,5,16,2,9,15024,0,40,38,1
65,3,9,0,11,0,0,20,38,0
30,3,12,4,7,0,0,40,39,0
43,3,10,2,2,0,0,40,38,0
61,3,4,2,6,0,0,40,21,0
22,3,10,4,7,0,0,50,38,0
23,3,7,5,7,0,0,40,38,0
34,3,9,2,6,0,0,40,38,0
51,3,9,6,9,0,0,35,38,0
21,3,10,4,0,0,0,15,38,0
31,3,12,4,9,0,0,40,38,0
34,3,12,4,0,0,0,35,38,0
33,0,10,2,3,0,0,40,38,1
32,3,14,5,3,0,2824,55,38,1
44,3,7,2,11,0,0,40,38,1
21,6,10,4,7,0,0,20,38,0
75,1,9,0,0,0,0,20,38,0
55,0,14,2,3,0,0,60,38,1
43,5,9,2,7,0,0,16,38,0
31,3,9,2,2,0,0,45,38,0
41,3,10,2,2,0,0,45,38,0
26,1,14,4,9,0,0,50,38,0
23,3,11,4,2,0,0,40,38,0
42,0,9,0,0,0,0,40,38,0
29,3,9,4,0,0,0,40,38,0
21,3,9,4,0,0,0,50,38,0
28,3,13,4,3,0,0,40,38,0
64,8,9,2,14,0,0,40,38,0
35,0,10,4,7,0,0,40,38,0
65,3,13,2,13,0,0,20,38,0
34,3,13,4,9,2463,0,50,9,0
58,3,13,0,11,0,0,50,38,0
63,8,15,2,14,0,0,30,38,1
50,3,13,2,11,99999,0,60,41,1
59,3,9,0,7,0,0,40,38,0
46,3,13,2,3,7688,0,40,38,1
30,3,11,2,9,0,0,40,38,1
28,3,13,4,5,0,0,40,38,0
51,8,3,2,14,0,0,8,38,0
47,3,14,0,11,27828,0,60,38,1
30,3,13,0,11,0,1564,40,38,1
34,3,9,4,2,0,0,40,38,0
51,6,10,0,9,0,0,40,38,0
41,3,9,2,3,0,0,40,38,0
57,3,10,2,9,0,0,40,38,1
28,5,11,2,4,0,0,60,38,0
62,1,9,6,7,0,0,18,38,0
22,6,10,4,12,0,0,20,38,0
38,3,13,2,9,0,0,40,38,1
34,8,7,4,14,0,0,30,38,0
45,1,9,2,13,0,0,40,38,1
37,3,12,2,2,0,0,55,38,0
21,3,9,0,6,0,0,40,38,0
49,3,9,4,2,0,0,40,38,0
24,3,9,4,7,0,0,40,38,0
47,3,13,0,3,0,2258,40,38,1
20,0,10,4,12,0,0,24,38,0
27,3,15,2,9,0,0,50,38,1
40,3,9,5,7,0,0,40,38,0
19,8,10,4,14,0,0,30,38,0
31,1,13,0,9,0,0,40,38,0
43,3,9,2,6,0,1977,52,38,1
48,3,13,2,3,15024,0,50,38,1
64,5,9,2,4,7298,0,45,38,1
39,3,9,5,2,0,0,40,38,0
50,3,9,2,2,0,0,40,38,0
52,3,11,0,7,0,0,40,38,0
44,3,14,2,9,0,0,45,38,0
50,8,9,2,14,0,0,55,38,1
54,3,9,2,13,0,1887,65,38,1
17,5,6,4,4,0,0,35,38,0
33,0,9,2,0,0,0,40,38,0
28,3,6,4,6,0,0,40,38,0
39,5,13,2,11,0,0,60,38,0
33,3,11,4,2,0,0,40,38,0
59,3,4,4,7,0,0,32,38,0
74,3,2,6,8,0,0,15,38,0
54,3,10,2,10,0,0,40,38,1
31,3,12,2,6,0,0,55,38,0
31,3,10,5,11,0,0,40,38,0
20,3,10,4,11,0,0,20,38,0
54,1,14,2,9,0,1977,40,38,1
42,3,11,2,0,2407,0,40,38,0
57,5,15,2,9,0,0,36,38,0
49,3,9,6,2,0,0,40,34,0
40,3,16,2,3,3103,0,40,18,1
19,8,9,4,14,0,0,30,38,0
38,3,9,4,0,0,0,40,38,0
